,District,Venue,Venue Category,Venue Latitude,Venue Longitude,geometry
579,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
580,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
581,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
582,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
583,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
584,Dusit,Condo Dusit Avenue,Residential Building (Apartment / Condo),13.780017287933617,100.50701822275776,POINT (100.5070182227578 13.78001728793362)
585,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
586,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
587,Dusit,Dusit Condo (ดุสิตคอนโด),Residential Building (Apartment / Condo),13.778306205737424,100.52267986264071,POINT (100.5226798626407 13.77830620573742)
588,Dusit,Condo Dusit Avenue,Residential Building (Apartment / Condo),13.780017287933617,100.50701822275776,POINT (100.5070182227578 13.78001728793362)
589,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
590,Dusit,Dusit Condo (ดุสิตคอนโด),Residential Building (Apartment / Condo),13.778306205737424,100.52267986264071,POINT (100.5226798626407 13.77830620573742)
591,Dusit,3rd floor bathroom at Siribhumi condo,Residential Building (Apartment / Condo),13.785413,100.512061,POINT (100.512061 13.785413)
592,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
593,Dusit,Condo Dusit Avenue,Residential Building (Apartment / Condo),13.780017287933617,100.50701822275776,POINT (100.5070182227578 13.78001728793362)
594,Dusit,Dusit Condo (ดุสิตคอนโด),Residential Building (Apartment / Condo),13.778306205737424,100.52267986264071,POINT (100.5226798626407 13.77830620573742)
595,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
596,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
597,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
598,Dusit,Dusit Condo (ดุสิตคอนโด),Residential Building (Apartment / Condo),13.778306205737424,100.52267986264071,POINT (100.5226798626407 13.77830620573742)
599,Dusit,Condo Dusit Avenue,Residential Building (Apartment / Condo),13.780017287933617,100.50701822275776,POINT (100.5070182227578 13.78001728793362)
600,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
601,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
602,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
603,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
604,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
605,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
606,Dusit,Condo Dusit Avenue,Residential Building (Apartment / Condo),13.780017287933617,100.50701822275776,POINT (100.5070182227578 13.78001728793362)
607,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
608,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
609,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
610,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
611,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
612,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
613,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
614,Yan na wa,The Pano Condominium,Residential Building (Apartment / Condo),13.671767418262952,100.54179777198937,POINT (100.5417977719894 13.67176741826295)
615,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
616,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
617,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
618,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
619,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
620,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
621,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
622,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
623,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
624,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
625,Yan na wa,The Pano Condominium,Residential Building (Apartment / Condo),13.671767418262952,100.54179777198937,POINT (100.5417977719894 13.67176741826295)
626,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
627,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
628,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
629,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
630,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
631,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
632,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
633,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
634,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
635,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
636,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
637,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
638,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
639,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
640,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
641,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
642,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
643,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
644,Yan na wa,Condo One X Sathorn-Narathiwat (คอนโด วัน เอ็กซ์ สาทร-นราธิวาส),Residential Building (Apartment / Condo),13.700555586441087,100.53680465970143,POINT (100.5368046597014 13.70055558644109)
